ItemId,product_name,category,brand,item_quality_risk
22026,Ben Davis Work Pants,Pants,Ben Davis,0.27
22027,Southpole Men's Belted Basic Cargo Pant,Pants,Southpole,0.2857142857142857
22028,Allegra K Men Slant Pockets Elastic Waist Baggy Harem Pants Blue W32,Pants,Allegra K,0.45
22029,Dockers Men's Outdoor Khaki D3 Classic Fit Flat Front Pant,Pants,Dockers,0.0
22030,Allegra K Mens Black 2012 NEW Stylish Buttoned Patch Baggy Harem Pants Trousers W30,Pants,Allegra K,0.09000000000000001
22031,Dockers Men's Off The Clock D2 Straight Fit Flat Front Pant,Pants,Dockers,0.0
22032,Allegra K Men Belt Loop Multi Pockets Leisure Trousers Pants Khaki W32,Pants,Allegra K,0.15
22033,Calvin Klein Sportswear Men's Pinstripe Dress Dylan Pant,Pants,Calvin Klein,0.0
22034,Nautica Men's Suit Separate Pant Brown,Pants,Nautica,0.0
22035,Men's Wrangler George Straight Cowboy Cut Casual pant,Pants,Wrangler,0.0
22036,Dockers Men's City Khaki Slim Tapered Flat Front Pant,Pants,Dockers,0.27
22037,Haggar Men's Mynx Heather Gabardine Plain Front Dress Pant,Pants,Haggar,0.09000000000000001
22038,IZOD Men's Hanover Straight Fit Cargo Pant,Pants,IZOD,0.0
22039,Southpole Men's Basic Slim Straight Pant,Pants,Southpole,0.09166666666666667
22040,Calvin Klein Sportswear Men's Solid Dylan Dress Pant,Pants,Calvin Klein,0.18333333333333335
22041,Haggar Men's Metro Gab Plain Front Dress Pant,Pants,Haggar,0.0
22042,Haggar Men's Life Khaki Slim Fit Flat Front Chino Casual Pant,Pants,Haggar,0.075
22043,Ben Sherman Men's Ec1 Slim-Fit Chino Pant,Pants,Ben Sherman,0.0375
22044,Earnest Sewn Men's Fulton Twill Pant,Pants,Earnest Sewn,0.225
22045,Ed Garments Men's Pleated Pant. 2677,Pants,Ed Garments,0.05625
22046,Haggar Men's Luxury Gabardine Ultimate Comfort Pleated Cuffed Dress Pant,Pants,Haggar,0.25
22047,Tru-Spec 65/35 Polyester cotton rip-stop Teflon coated 24-7 Series Pants,Pants,Tru-Spec,0.16666666666666669
22048,Armani Exchange Relaxed Logo Pant,Pants,A:X Armani Exchange,0.09166666666666667
22049,Kenneth Cole Reaction Men's Tonal Herringbone Dress Pant,Pants,Kenneth Cole REACTION,0.33333333333333337
22050,Haband Wrinkle Resistant Dress Pants Flat Front Slacks For Men,Pants,Haband,0.125
22051,Polo Ralph Lauren Mens Grey Flannel Flat Front Dress Pants Italian Fabric,Pants,Polo Ralph Lauren,0.1375
22052,Canterbury Of New Zealand Men's Newman Moleskin Five Pocket Pant,Pants,Canterbury of New Zealand,0.225
22053,Bullhead Mens Gravels Slim Twill Pants,Pants,Bullhead,0.18333333333333335
22054,Original ratcatcher Moleskin Pants / Plain Lovat,Pants,Orvis,0.29000000000000004
22055,Allegra K Mens Korea Casual Zip Fly NEW Stylish Slim Fit Straight Trousers White W31,Pants,Allegra K,0.2222222222222222
22056,Savane Men's Select Edition Crosshatch Pleated Dress Pant,Pants,Savane,0.0
22057,Hurley Men's 84 Slim Denim Pant,Pants,Hurley,0.38
22058,Louis Raphael ROSSO Men's Washable Wool Blend Herringbone Pattern Flat Front Dress Pant,Pants,Louis Raphael,0.16666666666666669
22059,J.C. Rags Men's Cargo Low Loose Fit Pant,Pants,J.C. Rags,0.0
22060,Concitor Men's Dress Pants Slacks Flat Front Trousers Hot Pink,Pants,Concitor,0.0
22061,Harbor Bay Big & Tall Waist-Relaxer Flat-Front Twill Pants,Pants,Harbor Bay,0.0
22062,LCW Linen and Cotton Casual Dress Pants Single Pleat - Trousers For Men,Pants,LCW Men's,0.15
22063,prAna Men's Santo Pant,Pants,prAna,0.2
22064,Lucky Brand Mens 221 Original Straight Cord,Pants,Lucky Brand,0.25
22065,Columbia Men's Tall Ultimate Roc Pant,Pants,Columbia,0.0
22066,RSQ London Mens Skinny Pants,Pants,RSQ,0.3
22067,Savane Big and Tall Plain Front Flex Waist Dress Pant - Navy,Pants,Savane,0.09000000000000001
22068,KAVU Men's Mason Pant,Pants,KAVU,0.225
22069,Concitor Men's Dress Pants Slacks Flat Front Trousers Purple Indigo,Pants,Concitor,0.12857142857142856
22070,American Apparel California Fleece Slim Fit Pant,Pants,American Apparel,0.18125000000000002
22071,Original Penguin Men's Heritage Fit Pant,Pants,Original Penguin,0.09000000000000001
22072,Polo Ralph Lauren Mens Big & Tall Cargo Pants,Pants,Polo Ralph Lauren,0.0
22073,Bullhead Mens Dillon Skinny Chino Ducky Tan Pants,Pants,Bullhead,0.0
22074,Lee Men Custom Fit Flat Front Pant - Black,Pants,Lee,0.06428571428571428
22075,Wrangler Rugged Wear Men's Relaxed Fit Casual Pant with Teflon Coating Navy,Pants,Wrangler,0.16666666666666669
22076,Savane Big and Tall Plain Front Flex Waist Dress Pant - Black,Pants,Savane,0.225
22077,Perry Ellis Men's 5 Pocket Solid Wash Oxford Pant,Pants,Perry Ellis,0.049999999999999996
22078,Nautica Big & Tall Rigger Pleated Pants,Pants,Nautica,0.06875
22079,Haggar Men's Life Khaki Straight Fit Flat Front Utility Pant,Pants,Haggar,0.15
22080,Ed Garments Men's Easy Fit Pleated Pant. 2678,Pants,Ed Garments,0.045000000000000005
22081,Haggar Mens Renew Chino Plain Front Casual Pant,Pants,Haggar,0.0
22082,Ed Garments Men's Flat Front Brass Zipper Pant. 2510,Pants,Ed Garments,0.18000000000000002
22083,Dickies Men's Young Adult Sized Pleated Front Pant,Pants,Dickies,0.2
22084,Louis Raphael LUXE Men's 100% Worsted Wool Micro Tic Pleated Hidden Extension Dress Pant,Pants,Louis Raphael,0.225
22085,Wolverine Men's Utility Pant,Pants,Wolverine,0.2
22086,Allegra K Men Ivory Belt Loop Checked Trim Trousers Casual Pants W33,Pants,Allegra K,0.19375
22087,Concitor Men's Dress Pants Slacks Flat Front Trousers Yellow,Pants,Concitor,0.16666666666666669
22088,Dickies WP803 Men's Skinny Straight Fit Twill Work Pant,Pants,Dickies,0.0
22089,Wolverine Men's Mechanic Pant,Pants,Wolverine,0.0
22090,Dockers Men's Stain Defender D3 Classic Fit Pleat Pant,Pants,Dockers,0.0
22091,Louis Raphael LUXE Men's 100% Washable Wool Plaid Pleated Comfort Waist Dress Pant,Pants,Louis Raphael,0.0
22092,StoneTouch #12211 Men's Military-Style Cargo Pants.,Pants,Stone Touch,0.0
22093,Carhartt Men's Rugged Cargo Pant,Pants,Carhartt,0.0
22094,G-Star Men's New Radar Tapered Pant,Pants,G-Star,0.09090909090909091
22095,RVCA Men's Americana Pant,Pants,RVCA,0.0
22096,Men's Rubberized Waistband Tuxedo Pant,Pants,Ed Garments,0.12857142857142856
22097,Allegra K Mens 2012 NEW Casual Slim Half Front Slant Pockets Long Trousers Black W33,Pants,Allegra K,0.0
22098,Kenneth Cole Reaction Mens Grey Stripe Suit Separate Pant,Pants,Kenneth Cole REACTION,0.0
22099,Tripp Red Plaid Zip Skinny Pants,Pants,Hot Topic,0.19375
22100,Dockers Men's Limited Offer D1 Slim Fit Sateen Khaki Pant,Pants,Dockers,0.11000000000000001
22101,KingSize Big & Tall Jersey Knit Cargo Pants,Pants,KingSize,0.1375
22102,Dockers Men's Limited Offer D1 Herringbone Stripe Pant,Pants,Dockers,0.2
22103,7 For All Mankind Men's The Standard Classics Straight Leg Corduroy,Pants,7 For All Mankind,0.09000000000000001
22104,Spyder Router Insulated Ski Pant Mens,Pants,Spyder,0.11000000000000001
22105,Mountain Khakis Men's Granite Creek Convertible,Pants,Mountain Khakis,0.14285714285714285
22106,555 Turnpike Big & TallTwill Cargo Pants,Pants,555 Turnpike,0.14285714285714285
22107,Dockers Men's Advantage 365 D3 Khaki Pleated Classic Fit Flat Front Pant,Pants,Dockers,0.125
22108,CLASSROOM Men's Flat Front Pant,Pants,Classroom Uniforms,0.09999999999999999
22109,True Religion Men's Ricky Straight Overdyed Twill Pant,Pants,True Religion,0.14285714285714285
22110,Geoffrey Beene Men's Flat Front Extender Pant,Pants,Geoffrey Beene,0.13181818181818183
22111,Kenneth Cole Reaction Mens Pin Dot Suit Separate Pant,Pants,Kenneth Cole REACTION,0.0
22112,Ed Garments Men's Pleated Value Rubberized Waistband Pant. 2695,Pants,Ed Garments,0.25
22113,Haggar Men's Herringbone Pleat Front Cuff Suit Separate Pant,Pants,Haggar,0.36250000000000004
22114,G-Star Men's Co Rovic Loose Pant,Pants,G-Star,0.0
22115,Concitor Men's Dress Pants Slacks Flat Front Trousers Emerald Green,Pants,Concitor,0.06428571428571428
22116,Dockers Men's Limited Offer Slim Tapered Cargo Pant,Pants,Dockers,0.0
22117,RVCA The All Time Chino Pants in Graphite,Pants,RVCA,0.0
22118,Haggar Men's Nailshead Texture Plain Front Dress Pant,Pants,Haggar,0.12857142857142856
22119,Bullhead Mens Dillon Skinny Chino Blob Camo Pants,Pants,Bullhead,0.16666666666666669
22120,Bill's Khakis Original Twill Pants - M3 Style,Pants,Bill's Khakis,0.18333333333333335
22121,AG Adriano Goldschmied Men's Protege Staight Leg Corduroy Pant,Pants,AG Adriano Goldschmied,0.0
22122,American Apparel Slim Slack,Pants,American Apparel,0.225
22123,Geoffrey Beene Men's Pleated Dress Pant,Pants,Geoffrey Beene,0.2
22124,Haggar Men Go-To Corduroys - Big Sizes,Pants,Haggar,0.09000000000000001
22125,FALCON BAY Full Elastic Waist Twill Pant #2270,Pants,Falcon Bay,0.05625
22126,Concitor Men's Dress Pants Slacks Flat Front Trousers Pink,Pants,Concitor,0.1375
22127,Haggar Mens Enterprise Micro Grid Plain Front Straight Fit Suit Pant,Pants,Haggar,0.29375
22128,AG Adriano Goldschmied Men's Protege Straight Leg Twill Pant In Dark Grey,Pants,AG Adriano Goldschmied,0.0
22129,DKNY Mens Dress Pants,Pants,DKNY,0.0
22130,Armani Exchange Roll Up Utility Pant,Pants,A:X Armani Exchange,0.2
22131,J.C. Rags Men's Cargo Pant,Pants,J.C. Rags,0.0
22132,Perry Ellis Men's Herringbone Pant,Pants,Perry Ellis,0.0
22133,United Face Mens Classic Genuine Leather Dress Pants,Pants,United Face,0.11000000000000001
22134,Geoffrey Beene Men's Flat Front Extender Waist Dress Pant,Pants,Geoffrey Beene,0.15
22135,Woolrich Men's Elite Long Sleeve Polo,Pants,Woolrich,0.0
22136,Haggar Men's C18 Broken Glen Plaid Straight Fit Flat Front Pant,Pants,Haggar,0.15
22137,Perry Ellis Men's Portfolio Tonal Stripe Dress Pant,Pants,Perry Ellis,0.25
22138,LCW Cargo Mens Cotton Chinos Dress Pant,Pants,LCW Men's,0.0
22139,Royal Bones Plaid Overdye Super Skinny Pants,Pants,Hot Topic,0.0
22140,Kenneth Cole Men's Five Pocket Strech Twill Pant,Pants,Kenneth Cole,0.0
22141,Dockers Men's Big-Tall Iron Free Khaki Flat Front Pant,Pants,Dockers,0.2111111111111111
22142,Motony Men's Fashion Stylish Designed Chinos Straight Slim Fit Trousers Casual Long Pants,Pants,Motony,0.225
22143,Geoffrey Beene Men's Double Pleat Performance Dress Pant,Pants,Geoffrey Beene,0.0
22144,Ben Sherman Men's Ec1 5 Pocket 5 Pocket Trouser,Pants,Ben Sherman,0.38
22145,Camouflage Cargo Pants Tiger Stripe Camo Vintage Fatigue Pants,Pants,ANS,0.12857142857142856
22146,World's Most Comfortable Wool-blend Pants / Pleated Charcoal Cuffed,Pants,Orvis,0.075
22147,Big Men's Savane PLAIN FRONT Flex Waist Dress Pant - TAUPE,Pants,Savane,0.045000000000000005
22148,Carhartt Men's Weathered Twill Pant Relaxed Fit,Pants,Carhartt,0.15
22149,Haggar Mens Multi Bead Stripe Plain Front Suit Pant,Pants,Haggar,0.3
22150,Perry Ellis Men's Portfolio Slim Fit Flat Front Mini Stripe Pant,Pants,Perry Ellis,0.2
22151,Allegra K Mens Casual 2012 NEW Fashion Drawstring Elastic Waist Sports Pants Light Gray W31,Pants,Allegra K,0.0
22152,Louis Raphael LUXE Men's 100% Washable Herringbone Pleated Comfort Waist Dress Pant,Pants,Louis Raphael,0.275
22153,Kenneth Cole Men's Herringbone Five Pocket Pant,Pants,Kenneth Cole,0.09000000000000001
22154,Kenneth Cole Reaction Men's Textured Stripe Modern Fit Flat Front Dress Pant,Pants,Kenneth Cole REACTION,0.0
22155,SeV Convertible Travel Pants,Pants,Scottevest,0.225
22156,Allegra K Mens 2012 NEW Skull Pattern Casual Sports Shorts Pants Light Gray W34,Pants,Allegra K,0.22000000000000003
22157,Haband STRETCH Corduroy 5-Pocket Flat Front Casual Dress Pants For Men,Pants,Haband,0.2
22158,Big Men's Savane PLAIN FRONT Flex Waist Dress Pant - CHARCOAL,Pants,Savane,0.225
22159,Haggar Performance Cool 18 Pleated Golf Pants,Pants,Haggar,0.09000000000000001
22160,Perry Ellis Men's Premium Tailored Modern Fit Flat Front Solid Pant,Pants,Perry Ellis,0.09166666666666667
22161,Volcom T.D.S. Pant - Men's,Pants,Volcom,0.0
22162,Wesc Kelvin Chinos - Kombu Green,Pants,WESC,0.0
22163,G-Star Men's Co Powel 3D Loose Tapered Pant,Pants,G-Star,0.0
22164,Oak Hill Big & Tall Heritage Canvas Cargo Pants,Pants,Oak Hill,0.16666666666666669
22165,ambiguous Men's Lowcard Cord Pant,Pants,Ambiguous,0.29000000000000004
22166,World's Most Comfortable Cotton-blend Chinos / Plain,Pants,Orvis,0.29000000000000004
22167,ambiguous Men's Hacienda Dart Pant,Pants,Ambiguous,0.16666666666666669
22168,Harbor Bay Big & Tall Continuous Comfort Pleated Chinos,Pants,Harbor Bay,0.0
22169,LRG The Vintage Field Cargo Pants in Dark Charcoal,Pants,LRG,0.1375
22170,Alfani Men's Chambray Flat Front Slim Fit Trouser Pants,Pants,Alfani,0.16666666666666669
22171,Allegra K Mens Casual Button Down Slim Fitted Straight Pants Trousers Medium Gray W30,Pants,Allegra K,0.0
22172,Ed Garments Men's Waistband Pleated Dress Pant. 2620,Pants,Ed Garments,0.1375
22173,J.Lindeberg Men's Troyan Reg Micro Twill Pant,Pants,J.Lindeberg,0.15
22174,Fred Perry Men's Chino Pant,Pants,Fred Perry,0.0
22175,Allegra K Men Belt Loop Slant Pockets Button Closure Baggy Pants Black W33,Pants,Allegra K,0.14285714285714285
22177,Kenneth Cole Reaction Mens Black Tic Suit Separate Pant,Pants,Kenneth Cole REACTION,0.06428571428571428
22178,Canyon Ridge Big & Tall Jersey Pants,Pants,Canyon Ridge,0.15
22179,Element Young men's Howland Pant,Pants,Element,0.15
22180,Knightsbridge Comfort Wool Mens Dress Pants Expandable Waist Resists Wrinkles Flat Front,Pants,Knightsbridge of Canada,0.05625
22181,Rip Curl Men's Constant Pant,Pants,Rip Curl,0.0
22182,Oneill Men's Contact Pant,Pants,O'Neill,0.0
22183,Quiksilver Young Men's Dane 2 New Slim Tapered Fit Pant,Pants,Quiksilver,0.0
22184,IZOD Men's American Chino Straight Fit Pant,Pants,IZOD,0.5
22185,Dickies Mens Relaxed Straight Fit Pant,Pants,Dickies,0.19375
22186,Haggar Men's Standard Khaki Plain Front Chino Casual Pant,Pants,Haggar,0.0
22187,Haband Stretch Mens Knit Dress Pants - Flat Front,Pants,Haband,0.0
22188,Concitor Men's Dress Pants Slacks Flat Front Trousers Orange,Pants,Concitor,0.1125
22189,Dickies WP874 Men's Regular Straight Fit Ring Spun Work Pant,Pants,Dickies,0.22000000000000003
22190,G-Star Men's CL New Omega Arc Tapered Pant,Pants,G-Star,0.0
22191,Geoffrey Beene Men's Cross Plaid Flat Front Dress Pant,Pants,Geoffrey Beene,0.25
22192,Perry Ellis Men's Portfolio Solid Herringbone Flat Front Dress Pant,Pants,Perry Ellis,0.1375
22193,Geoffrey Beene Men's Charcoal Solid Suit Separate Pant,Pants,Geoffrey Beene,0.33333333333333337
22194,Louis Raphael Men's Total Comfort Wool Houndstooth Pattern Pleated Dress Pant,Pants,Louis Raphael,0.09166666666666667
22195,Calvin Klein Sportswear Men's Coated Ultra Slim Pant,Pants,Calvin Klein,0.0
22196,G-Star Men's CL Bronson Slim Chino Pant,Pants,G-Star,0.15
22197,Bullhead Mens Dillon Skinny Chino Dark Shadow Pants,Pants,Bullhead,0.0
22198,Haggar Men's Broken Twill 5-Pocket Straight Fit Plain Front Pant,Pants,Haggar,0.15
22199,Earnest Sewn Men's Fulton Straight Leg Corduroy Pant,Pants,Earnest Sewn,0.06428571428571428
22200,Allegra K Mens Casual Sporty Hip Hop Harem Baggy Sport Sweat Pants Trousers Gray W31,Pants,Allegra K,0.15
22201,Calvin Klein Sportswear Men's Luxe Twill Dylan Pant,Pants,Calvin Klein,0.09000000000000001
22202,ALPINESTARS Men's Shifter Corduroy Pant,Pants,Alpinestars,0.0
22203,Tripp Black And Blue Strap Pants,Pants,Tripp NYC,0.1125
22204,Men's 100% Virgin Wool Super Gabardine Navy Dress Pants,Pants,Cianni,0.0
22205,Billabong Outsider Chino Pant - Men's,Pants,Billabong,0.0
22206,Fuzzdandy - Mens Bootcut Flared Cords 30 32 34 36,Pants,Fuzzdandy,0.0
22207,DC Men's Straight Corduroy Pant,Pants,DC,0.14285714285714285
22208,Columbia Men's Porter Falls Pant,Pants,Columbia,0.125
22209,Canyon Ridge Big & Tall Corduroy Pants,Pants,Canyon Ridge,0.16875
22210,Louis Raphael Men's Modern Fit Blend Solid Dress Pant,Pants,Louis Raphael,0.275
22211,True Religion Men's Mens Cargo Poplin Pant,Pants,True Religion,0.06428571428571428
22212,Allegra K Mens Stylish Slant Pockets Front Zip Fly Slim Faux Leather Pants Black W31,Pants,Allegra K,0.1375
22213,Geoffrey Beene Men's Flat Front Stretch Waist Dress Pant,Pants,Geoffrey Beene,0.0
22214,North River Men's Flannel Black Powder Lounge Pants,Pants,North River,0.18333333333333335
22215,Kenneth Cole Men's Mini Check Pattern Five Pocket Pant,Pants,Kenneth Cole,0.1125
22216,Polo Ralph Lauren Mens Green Corduroy Pants Italy,Pants,Polo Ralph Lauren,0.3875
22217,Paul Fredrick 100% Wool Gabardine Wrinkle \ Stain Resistant Pleated Front Pant,Pants,Paul Fredrick,0.125
22218,Dockers Men's Never Iron Essential Khaki D3 Classic Fit Flat Front Pant,Pants,Dockers,0.16666666666666669
22219,Tru-Spec 24-7 Heavyweight Tactical Pants Black,Pants,Tru-Spec,0.15714285714285714
22220,AG Adriano Goldschmied Men's Protege Straight Leg Pant,Pants,AG Adriano Goldschmied,0.16666666666666669
22221,Concitor Men's Dress Pants Slacks Flat Front Trousers Royal Blue,Pants,Concitor,0.275
22222,Allegra K Men Belt Loop Multi Pocket Zip Fly Suit Pants Solid Black W31,Pants,Allegra K,0.1
22223,Allegra K Men Slim Fit Back 2-pocket Belt Loop Straight Suit Pants Gray W31,Pants,Allegra K,0.45
22224,Supercords / Pleated Front Light Brown Cuffed,Pants,Orvis,0.18125000000000002
22225,Toddland Men's Greatest In The Universe Pant,Pants,Toddland,0.0
22226,Christian Audigier Men's Commander Skinny Chinos Pants,Pants,Christian Audigier,0.18125000000000002
22227,Quiksilver Waterman Men's Traveler Pant,Pants,Quiksilver,0.15
22228,Allegra K Mens Casual Button Down 2012 NEW Stylish Straight Trousers Pants Off White W33,Pants,Allegra K,0.0
22229,JERZEES SUPER SWEATS - Sweatpant with Pockets.,Pants,Jerzees,0.19375
22230,Enro Non Iron Big and Tall Pleated Pant,Pants,Enro,0.09000000000000001
22231,7 For All Mankind Men's Austyn Relaxed Straight Leg Corduroy,Pants,7 For All Mankind,0.18181818181818182
22232,American Apparel Cotton Twill Travel Pant,Pants,American Apparel,0.16666666666666669
22233,G-Star Men's Arc 3D Loose Tapered Braces Pant,Pants,G-Star,0.05625
22234,Perry Ellis Microfiber Big Mens Dress Pant Black,Pants,Savane,0.0
22235,Dockers Big & Tall Flat-Front Twill Pants,Pants,Dockers,0.0
22236,Ted Baker Men's Winchin Casual Chino Pant,Pants,Ted Baker,0.3
22237,Allegra K Mens Trendy Casual Button Down 2012 NEW Stylish Straight Trousers Army Green W33,Pants,Allegra K,0.0
22238,Jonathan Quale Big and Tall Corduroy Pants,Pants,CORDOVAN & GREY,0.075
22239,Tripp Black And White Chain Pants,Pants,Tripp NYC,0.15
22240,IZOD Men's Ultimate Travel Pant,Pants,IZOD,0.05625
22241,Savane Men's Flat Front No-Iron Twill Pant,Pants,Savane,0.27
22242,Tru-Spec 60/40 Cotton Polyester Basic BDU Pants,Pants,Tru-Spec,0.225
22243,Savane Men's Eco-start Khaki Pant,Pants,Savane,0.25
22244,Haggar Men's Flex Gabardine Solid Plain Front Dress Pant,Pants,Haggar,0.35000000000000003
22245,Altamont Men's Alameda Overdye Pant,Pants,Altamont,0.0
22246,Microfiber Travel Pants With Hidden Pockets / Pleated Tan Cuffed,Pants,Orvis,0.20714285714285713
22247,Concitor Men's Purple Indigo Pants Linen Cotton Flat Front Slacks,Pants,Concitor,0.16875
22248,Oneill Men's Steadfast Cord Pant,Pants,O'Neill,0.25
22249,Tru-Spec Waterproof ECWS Pants,Pants,Tru-Spec,0.33
22250,Polo Ralph Lauren Men's Navy Silk Cotton Linen Pleated Golf Pants,Pants,Polo Ralph Lauren,0.15714285714285714
22251,Joseph Abboud Men's Herringbone Flat Front Dress Pant,Pants,Joseph Abboud,0.06428571428571428
22252,Allegra K Mens Slim Fit Casual Button up NEW Trendy Straight Trousers Medium Khaki W31,Pants,Allegra K,0.11000000000000001
22253,Louis Raphael Men's Modern Fit Window Flat Front Dress Pant,Pants,Louis Raphael,0.075
22254,Dockers Men's Urban Refined Khaki D2 Straight Fit Flat Front Pant,Pants,Dockers,0.33333333333333337
22255,Foothills Cargo Pants Khaki,Pants,Orvis,0.0
22257,Allegra K 2012 NEW Men Slant Pockets Elasticated Waist Stylish Woodland Camouflage Pants W32,Pants,Allegra K,0.25
22258,Red Kap Men's Wrinkle Resistant Cargo Pant 100% Cotton 8oz Twill TouchTex,Pants,Red Kap,0.33125000000000004
22259,Cubavera Men's Yarn Dye Pinstripe Drawstring Pant,Pants,Cubavera,0.225
22260,Bozeman Corduroy Pants / Pleated Olive,Pants,Orvis,0.15
22261,Ed Garments Men's Flat Front Chino Pant. 2570,Pants,Ed Garments,0.075
22262,Dockers Men's Never Iron Essential Khaki D3 Classic Fit Flat Front Pant,Pants,Dockers,0.0
22263,Ed Garments Men's Waistband Pleated Pant. 2610,Pants,Ed Garments,0.0
22264,World's Most Comfortable Wool-blend Pants / Plain Light Gray Cuffed,Pants,Orvis,0.11000000000000001
22265,Kenneth Cole New York Men's Tab Front Pant,Pants,Kenneth Cole New York,0.1375
22266,Matix Men's Gripper Twill Pant,Pants,Matix,0.18333333333333335
22267,Kenneth Cole Men's Pinstripe Flat Front Pant,Pants,Kenneth Cole,0.0
22268,Tommy Hilfiger Slim Fit Pants,Pants,Tommy Hilfiger,0.165
22269,Original ratcatcher Moleskin Pants / Plain Camel,Pants,Orvis,0.18000000000000002
22270,Vintage Paratrooper Cargo Pants: Fatigues with Style!,Pants,Antonio Ansaldi,0.09000000000000001
22271,Dockers Men's Limited Offer Slim Fit Glen Plaid Khaki Pant,Pants,Dockers,0.1375
22272,Dockers Men's Limited Offer D0 Skinny Fit Prince of Wales Plaid Pant,Pants,Dockers,0.0
22273,Quiksilver Men's Revolver Corduroy Pant,Pants,Quiksilver,0.0
22274,Dockers Men's Limited Offer Linen Drawstring Pant,Pants,Dockers,0.09166666666666667
22275,AG Adriano Goldschmied Men's Protege Straight Leg Twill Pant In Nut,Pants,AG Adriano Goldschmied,0.275
22276,G-Star Men's Cm Rovic Loose Pant,Pants,G-Star,0.0
22277,American Apparel Stretch Twill Slim Slack Lite,Pants,American Apparel,0.20714285714285713
22278,Diesel Men's Chi-Tight-A Trouser,Pants,Diesel,0.07857142857142857
22279,Mens FULL ELASTIC WAIST SLACKS,Pants,BH Medwear,0.275
22280,Perry Ellis Men's Mini-Herringbone Black Pant,Pants,Perry Ellis,0.1375
22281,Paul Fredrick Wool Plaid Pleated Front Pants,Pants,Paul Fredrick,0.15
22282,Original Penguin Men's Basic Pant,Pants,Original Penguin,0.075
22283,Allegra K Mens Elastic Waist Leopard Prints Pants Leggings Beige Brown Mustard W26,Pants,Allegra K,0.0
22284,Stormy Kromer Mercantile Bunkhouse Trouser Pant - Men's,Pants,Stormy Kromer,0.16666666666666669
22285,Ariat 7308 Men's Heritage Front Zip,Pants,Ariat,0.06875
22286,CornerStone Elastic Insert Pant. PT60,Pants,Cornerstone,0.22000000000000003
22287,Paul Fredrick Wool \ Cashmere Flannel Flat Front Pant,Pants,Paul Fredrick,0.0
22288,Kenneth Cole Men's Modern Pant,Pants,Kenneth Cole,0.27
22289,Nautica Big and Tall Mens Cargo Pant,Pants,Nautica,0.0
22290,Perry Ellis Men's Classic Dress Pant,Pants,Perry Ellis,0.19
22291,Dockers Men's Limited Offer D1 Slim Fit Hollywood Khaki Pant,Pants,Dockers,0.0
22292,Allegra K Mens Light Gray Baggy Casual Pants Trousers Harem Stylish W31,Pants,Allegra K,0.2
22293,Microfiber Travel Pants With Hidden Pockets / Pleated Stone Cuffed,Pants,Orvis,0.0
22294,KingSize Big & Tall Pleated Wrinkle Resistant Side Elastic Chinos,Pants,KingSize,0.18000000000000002
22295,Geoffrey Beene Men's Chino Double-Pleat Pant,Pants,Geoffrey Beene,0.125
22296,G-Star Men's Cl Bronson Chino Tapered Pant,Pants,G-Star,0.0
22297,Paul Fredrick 100% Wool Gabardine Flat Front Trim Fit Pants,Pants,Paul Fredrick,0.38
22298,Ralph Lauren Men's Flat Front Solid Medium Gray Wool Dress Pants,Pants,Ralph Lauren,0.1125
22299,Walls Big Smith Painter's Washed Relaxed Fit Canvas Pants White 38X30,Pants,Walls,0.225
22300,RUDE Khaki Skinny Pants,Pants,Hot Topic,0.275
22301,RLX by Ralph Lauren Men Fashion Cargo Pants,Pants,Ralph Lauren,0.0
22302,Grand River Big and Tall Mens Comfort Stretch Twill Pant,Pants,River Road,0.1125
22303,Allegra K Mens NEW Trendy Casual Front Slant Pockets Slim Fitted Straight Trousers Black W31,Pants,Allegra K,0.11000000000000001
22304,Comune Men's Raul Chino Pant,Pants,Comune,0.0
22305,Armani Exchange Sateen Chino,Pants,A:X Armani Exchange,0.2
22306,Haggar Men's Belted Garrison Plain Front Cargo Pant,Pants,Haggar,0.07857142857142857
22307,Dockers Men's Limited Offer D1 Best Cotton Khaki Pant,Pants,Dockers,0.09000000000000001
22308,Dockers Men's Limited Offer D2 Stretch Khaki Pant,Pants,Dockers,0.061111111111111116
22309,Allegra K Mens Baggy 2012 NEW Casual Pants Slim Half Trousers Slacks Deep Blue W33,Pants,Allegra K,0.06875
22310,Calvin Klein Sportswear Men's Step Weave Dylan Pant,Pants,Calvin Klein,0.0
22311,Volcom Men's Vorta Cord,Pants,Volcom,0.0
22312,Royal Bones Red Plaid Zip Skinny Pants,Pants,Hot Topic,0.45
22313,Fox Men's Essex Pant,Pants,Fox,0.225
22314,Kenneth Cole Reaction Men's Glen Plaid Modern Fit Flat Front Dress Pant,Pants,Kenneth Cole REACTION,0.09166666666666667
22315,AG Adriano Goldschmied Men's Protege Staight Leg 5 Pocket Corduroy Pant,Pants,AG Adriano Goldschmied,0.0
22316,Men's Tru-Spec Multicam TRU Xtreme Uniform Pants,Pants,Tru-Spec,0.1125
22317,Royal Bones Black And White Pinstripe Zipper Skinny Pants,Pants,Hot Topic,0.0
22318,Key West Linen-blend Pants Navy,Pants,Orvis,0.05625
22319,American Apparel Stretch Twill 5 Pocket Pant,Pants,American Apparel,0.18333333333333335
22320,7 For All Mankind Men's The Straight Colored Weft Twill,Pants,7 For All Mankind,0.27
22321,Camouflage Pants City Camo Vintage Paratrooper Fatigues,Pants,ANS,0.2409090909090909
